1390942171 1 0
1390942199 2 0
1390943106 3 0
1391351451 3 1
1391351799 4 1
1391351954 5 1
1391352652 6 1
1391357969 7 1
1391366787 8 1
1391436650 8 2
1391436703 8 3
1391444058 8 4
1391536640 8 5
1391538864 9 5
1391538922 10 5
1391539038 11 5
1391541969 12 5
1391867254 13 5
1391867317 14 5
1392511563 15 5
1392592322 16 5
1392594147 17 5
1393769567 17 6
1393769615 17 7
1393779080 18 7
1393779426 19 7
1393784514 20 7
1393784663 21 7
1393784712 22 7
1393786068 23 7
1393789654 24 7
1393789775 25 7
1393791681 26 7
1393791715 27 7
1393792270 28 7
1393792584 29 7
1393795128 29 8
1393796815 30 8
1393796824 31 8
1393797396 32 8
1393797534 32 9
1393797727 32 10
1393797747 32 11
1393802804 33 11
1393802813 34 11
1393873125 35 11
1393875002 36 11
1393875351 37 11
1394487755 38 11
1394487965 39 11
1394488276 40 11
1394491999 41 11
1394492056 42 11
1394492604 43 11
1394824517 44 11
1394825212 45 11
1394869736 46 11
1394869889 47 11
1396368172 48 11
1396373086 49 11
1396373169 50 11
1396373320 51 11
1396373348 52 11
1396373429 53 11
1396373565 54 11
1396374111 55 11
1396374176 56 11
1396374407 57 11
1396378025 58 11
1396378672 59 11
1396378725 60 11
1396381266 61 11
1396382873 62 11
1396382912 63 11
1396383211 64 11
1396385040 65 11
1396385502 66 11
1396385566 67 11
1396385753 68 11
1396385903 69 11
1396387800 70 11
1396387811 71 11
1396945233 72 11
1396945475 73 11
1398103697 74 11
1398113873 75 11
1399366430 76 11
1399369018 77 11
1399549816 78 11
1399550028 79 11
1399554859 80 11
1399558226 81 11
1399558429 82 11
1399558977 83 11
1399559501 84 11
1399560975 85 11
1399562581 86 11
1399562753 87 11
1399562846 88 11
1399565326 89 11
1399565796 90 11
1399577266 91 11
1399581594 91 12
1399581741 91 13
1399581942 92 13
1399582745 93 13
1399583222 94 13
1400007807 95 13
1400013251 96 13
1400604172 96 14
1400604304 96 15
1400609244 97 15
1400610750 98 15
1400615342 99 15
1400621170 100 15
1401030191 101 15
1401035300 102 15
1401052001 103 15
1401053845 104 15
1401054462 105 15
1401054915 106 15
1401055060 107 15
1401132890 108 15
1401135519 109 15
1401180215 109 16
1401182853 109 17
1401183020 110 17
1401183243 110 18
1401206564 111 18
1401213370 112 18
1401213599 113 18
1401214218 114 18
1401214641 115 18
1401214807 116 18
1401215910 117 18
1401216247 118 18
1401219741 119 18
1401223276 119 19
1401226738 120 19
1401226799 121 19
1401226824 122 19
1401226935 123 19
1401227346 124 19
1401227411 125 19
1401268491 125 20
1401295182 125 21
1401298785 126 21
1401300692 127 21
1401300848 128 21
1401300937 129 21
1401301787 130 21
1401301885 131 21
1401302470 132 21
1401302729 133 21
1401310736 134 21
1401378248 135 21
1401381905 136 21
1401387026 137 21
1401390746 138 21
1401481866 139 21
1401481923 140 21
1401540169 141 21
1401557814 142 21
1401558065 143 21
1401558268 144 21
1401559438 145 21
1401559564 146 21
1401569461 146 22
1401569491 146 23
1401569636 146 24
1401570176 146 25
1401572925 147 25
1401613283 147 26
1401613552 147 27
1401613868 147 28
1401614166 147 29
1401615516 147 30
1401625501 148 30
1401649508 148 31
1401649541 148 32
1401649838 148 33
1401650670 149 33
1401650700 150 33
1401650959 151 33
1401651241 152 33
1401654900 153 33
1401656697 154 33
1401657059 155 33
1401657140 156 33
1401657310 157 33
1401733398 158 33
1401739035 159 33
1401740407 160 33
